338,-23.02,-5.95,-4.51,-2.99,-2.95,-2.73,-2.58,-2.74
339,-23.15,-5.95,-4.51,-3.00,-2.95,-2.73,-2.58,-2.74
340,-23.10,-5.96,-4.52,-3.01,-2.95,-2.73,-2.58,-2.73
341,-23.31,-5.96,-4.53,-3.01,-2.96,-2.73,-2.58,-2.73
342,-23.24,-5.98,-4.54,-3.03,-2.96,-2.74,-2.59,-2.74
343,-23.33,-5.99,-4.56,-3.05,-2.97,-2.74,-2.60,-2.75
344,-23.26,-6.00,-4.56,-3.06,-2.97,-2.75,-2.60,-2.75
345,-23.27,-6.00,-4.57,-3.07,-2.97,-2.74,-2.60,-2.75
346,-23.49,-6.00,-4.57,-3.08,-2.97,-2.74,-2.60,-2.75
347,-23.13,-6.00,-4.58,-3.10,-2.97,-2.75,-2.60,-2.76
348,-23.62,-6.01,-4.59,-3.11,-2.97,-2.75,-2.61,-2.76
349,-23.19,-6.01,-4.59,-3.12,-2.98,-2.75,-2.61,-2.76
350,-23.30,-6.01,-4.60,-3.14,-2.97,-2.75,-2.61,-2.76
351,-23.22,-6.02,-4.61,-3.16,-2.98,-2.76,-2.61,-2.77
352,-23.50,-6.02,-4.62,-3.17,-2.98,-2.76,-2.61,-2.77
353,-23.75,-6.02,-4.62,-3.18,-2.98,-2.76,-2.61,-2.77
354,-23.52,-6.03,-4.63,-3.20,-2.98,-2.76,-2.62,-2.77
355,-23.44,-6.05,-4.64,-3.22,-2.99,-2.76,-2.62,-2.78
356,-23.51,-6.06,-4.65,-3.24,-2.99,-2.76,-2.62,-2.78
357,-23.30,-6.07,-4.66,-3.25,-2.99,-2.76,-2.62,-2.78
358,-23.06,-6.08,-4.68,-3.27,-2.99,-2.77,-2.62,-2.78
359,-23.36,-6.09,-4.69,-3.28,-3.00,-2.77,-2.63,-2.79
360,-23.23,-6.10,-4.70,-3.29,-2.99,-2.77,-2.62,-2.79
361,-23.53,-6.11,-4.71,-3.30,-3.00,-2.77,-2.63,-2.79
362,-23.42,-6.12,-4.72,-3.31,-3.00,-2.78,-2.64,-2.79
363,-23.70,-6.13,-4.73,-3.31,-3.00,-2.78,-2.64,-2.80
364,-23.41,-6.13,-4.73,-3.31,-3.00,-2.77,-2.63,-2.79
365,-23.38,-6.12,-4.74,-3.32,-3.00,-2.77,-2.63,-2.79
366,-23.08,-6.15,-4.75,-3.33,-2.99,-2.77,-2.63,-2.79
367,-22.94,-6.17,-4.77,-3.34,-2.99,-2.78,-2.64,-2.80
368,-23.02,-6.18,-4.77,-3.33,-2.99,-2.78,-2.64,-2.80
369,-22.78,-6.19,-4.78,-3.34,-2.99,-2.78,-2.64,-2.80
370,-23.15,-6.20,-4.79,-3.34,-2.99,-2.78,-2.64,-2.80
371,-23.01,-6.21,-4.80,-3.34,-3.00,-2.78,-2.64,-2.80
372,-23.05,-6.22,-4.81,-3.36,-3.00,-2.78,-2.65,-2.81
373,-23.15,-6.23,-4.81,-3.36,-3.00,-2.78,-2.65,-2.81
374,-22.83,-6.25,-4.82,-3.38,-3.00,-2.79,-2.65,-2.81
375,-23.26,-6.25,-4.83,-3.38,-3.00,-2.78,-2.65,-2.81
376,-23.30,-6.26,-4.84,-3.39,-3.01,-2.79,-2.65,-2.82
377,-23.26,-6.26,-4.84,-3.40,-3.01,-2.79,-2.66,-2.82
378,-23.28,-6.27,-4.84,-3.41,-3.01,-2.78,-2.66,-2.82
379,-23.19,-6.28,-4.85,-3.41,-3.01,-2.79,-2.66,-2.82
380,-23.33,-6.29,-4.86,-3.43,-3.01,-2.79,-2.66,-2.83
381,-23.14,-6.30,-4.87,-3.44,-3.01,-2.79,-2.66,-2.83
382,-22.88,-6.31,-4.88,-3.44,-3.01,-2.79,-2.66,-2.83
383,-23.10,-6.32,-4.89,-3.45,-3.02,-2.79,-2.66,-2.83
384,-22.82,-6.32,-4.90,-3.47,-3.02,-2.79,-2.67,-2.83
385,-23.11,-6.33,-4.91,-3.48,-3.02,-2.80,-2.67,-2.84
386,-23.29,-6.34,-4.92,-3.49,-3.02,-2.80,-2.67,-2.84
387,-23.13,-6.34,-4.93,-3.50,-3.02,-2.80,-2.67,-2.84
388,-22.99,-6.35,-4.94,-3.51,-3.03,-2.80,-2.68,-2.84
389,-23.05,-6.35,-4.95,-3.52,-3.03,-2.81,-2.68,-2.85
390,-23.20,-6.36,-4.96,-3.53,-3.03,-2.81,-2.69,-2.85
391,-22.82,-6.37,-4.97,-3.55,-3.03,-2.81,-2.69,-2.85
392,-22.88,-6.37,-4.98,-3.56,-3.04,-2.81,-2.69,-2.85
393,-23.25,-6.38,-4.99,-3.57,-3.04,-2.81,-2.69,-2.85
394,-23.04,-6.39,-5.01,-3.58,-3.04,-2.82,-2.70,-2.86
395,-22.86,-6.40,-5.02,-3.59,-3.05,-2.82,-2.70,-2.86
396,-23.18,-6.40,-5.02,-3.60,-3.04,-2.82,-2.70,-2.85
397,-23.22,-6.40,-5.02,-3.60,-3.04,-2.82,-2.69,-2.85
398,-23.10,-6.41,-5.03,-3.61,-3.04,-2.82,-2.69,-2.85
399,-23.13,-6.42,-5.04,-3.62,-3.04,-2.82,-2.69,-2.85
400,-23.11,-6.42,-5.05,-3.63,-3.04,-2.82,-2.69,-2.85
401,-23.06,-6.43,-5.05,-3.64,-3.04,-2.82,-2.69,-2.85
402,-22.67,-6.44,-5.07,-3.66,-3.05,-2.84,-2.70,-2.85
403,-23.06,-6.46,-5.08,-3.67,-3.06,-2.83,-2.70,-2.85
404,-22.87,-6.46,-5.09,-3.68,-3.07,-2.84,-2.70,-2.86
405,-22.83,-6.46,-5.09,-3.69,-3.07,-2.83,-2.71,-2.86
406,-22.94,-6.46,-5.10,-3.71,-3.07,-2.83,-2.71,-2.86
407,-22.98,-6.46,-5.11,-3.72,-3.07,-2.83,-2.71,-2.86
408,-22.96,-6.46,-5.11,-3.72,-3.07,-2.83,-2.71,-2.86
409,-22.97,-6.47,-5.12,-3.74,-3.07,-2.84,-2.71,-2.87
410,-23.15,-6.48,-5.13,-3.75,-3.08,-2.84,-2.72,-2.87
411,-23.14,-6.49,-5.14,-3.76,-3.08,-2.84,-2.72,-2.87
412,-22.91,-6.49,-5.14,-3.76,-3.08,-2.84,-2.72,-2.87
413,-22.96,-6.50,-5.15,-3.77,-3.09,-2.84,-2.72,-2.88
414,-22.88,-6.51,-5.16,-3.79,-3.10,-2.85,-2.73,-2.88
415,-23.15,-6.51,-5.17,-3.79,-3.10,-2.85,-2.73,-2.88
416,-22.95,-6.52,-5.17,-3.80,-3.10,-2.85,-2.73,-2.88
417,-23.07,-6.53,-5.18,-3.81,-3.10,-2.85,-2.73,-2.89
418,-22.87,-6.54,-5.19,-3.82,-3.11,-2.86,-2.73,-2.89
419,-22.87,-6.55,-5.21,-3.84,-3.11,-2.86,-2.74,-2.90
420,-22.89,-6.55,-5.22,-3.85,-3.12,-2.87,-2.75,-2.90
421,-23.04,-6.56,-5.23,-3.86,-3.12,-2.87,-2.75,-2.90
422,-23.22,-6.57,-5.23,-3.87,-3.12,-2.87,-2.75,-2.90
423,-22.77,-6.58,-5.24,-3.87,-3.13,-2.87,-2.75,-2.90
424,-22.76,-6.59,-5.25,-3.88,-3.13,-2.87,-2.75,-2.90
425,-22.79,-6.60,-5.26,-3.90,-3.14,-2.87,-2.75,-2.91
426,-22.94,-6.60,-5.27,-3.90,-3.14,-2.87,-2.75,-2.91
427,-22.84,-6.61,-5.28,-3.91,-3.15,-2.88,-2.76,-2.91
428,-22.55,-6.62,-5.29,-3.92,-3.16,-2.87,-2.76,-2.91
429,-22.70,-6.62,-5.29,-3.93,-3.17,-2.87,-2.75,-2.91
430,-23.04,-6.63,-5.30,-3.94,-3.17,-2.88,-2.76,-2.91
431,-22.75,-6.64,-5.31,-3.95,-3.19,-2.88,-2.76,-2.91
432,-22.81,-6.65,-5.32,-3.97,-3.21,-2.89,-2.77,-2.92
433,-22.93,-6.66,-5.33,-3.97,-3.22,-2.89,-2.77,-2.92
434,-22.93,-6.67,-5.34,-3.98,-3.23,-2.89,-2.77,-2.92
435,-22.87,-6.68,-5.35,-3.99,-3.24,-2.89,-2.77,-2.93
436,-22.76,-6.69,-5.36,-4.00,-3.25,-2.88,-2.77,-2.93
437,-23.10,-6.69,-5.36,-4.01,-3.25,-2.89,-2.76,-2.93
438,-22.87,-6.70,-5.37,-4.02,-3.26,-2.89,-2.76,-2.93
439,-22.83,-6.71,-5.38,-4.03,-3.27,-2.89,-2.76,-2.93
440,-22.82,-6.72,-5.39,-4.04,-3.27,-2.89,-2.76,-2.93
441,-22.86,-6.73,-5.40,-4.05,-3.28,-2.89,-2.77,-2.93
442,-23.07,-6.74,-5.41,-4.07,-3.29,-2.90,-2.78,-2.94
443,-22.94,-6.75,-5.42,-4.07,-3.29,-2.90,-2.78,-2.94
444,-22.92,-6.74,-5.42,-4.08,-3.29,-2.90,-2.78,-2.94
445,-22.89,-6.75,-5.43,-4.08,-3.29,-2.90,-2.78,-2.95
446,-22.89,-6.76,-5.44,-4.10,-3.30,-2.90,-2.79,-2.95
447,-23.00,-6.76,-5.44,-4.10,-3.30,-2.90,-2.78,-2.95
448,-22.83,-6.77,-5.45,-4.11,-3.31,-2.90,-2.79,-2.95
449,-22.85,-6.77,-5.46,-4.12,-3.31,-2.91,-2.79,-2.95
450,-22.84,-6.78,-5.47,-4.13,-3.32,-2.91,-2.79,-2.95
451,-22.96,-6.78,-5.47,-4.14,-3.32,-2.91,-2.79,-2.95
452,-22.58,-6.78,-5.48,-4.14,-3.32,-2.91,-2.79,-2.95
453,-22.80,-6.79,-5.48,-4.15,-3.33,-2.91,-2.79,-2.95
454,-22.77,-6.79,-5.49,-4.16,-3.34,-2.91,-2.79,-2.95
455,-23.04,-6.78,-5.50,-4.17,-3.35,-2.92,-2.80,-2.96
456,-22.80,-6.79,-5.51,-4.18,-3.36,-2.92,-2.80,-2.95
457,-22.78,-6.81,-5.52,-4.19,-3.36,-2.92,-2.80,-2.95
458,-22.57,-6.82,-5.53,-4.20,-3.37,-2.92,-2.80,-2.96
459,-22.65,-6.83,-5.53,-4.20,-3.36,-2.92,-2.80,-2.96
460,-22.76,-6.84,-5.54,-4.21,-3.37,-2.92,-2.80,-2.96
461,-22.63,-6.84,-5.54,-4.22,-3.37,-2.92,-2.80,-2.96
462,-22.58,-6.84,-5.55,-4.22,-3.38,-2.92,-2.80,-2.96
463,-22.53,-6.84,-5.56,-4.23,-3.39,-2.92,-2.81,-2.96
464,-22.56,-6.85,-5.57,-4.25,-3.40,-2.93,-2.81,-2.96
465,-22.42,-6.87,-5.58,-4.25,-3.41,-2.93,-2.81,-2.97
466,-22.17,-6.89,-5.59,-4.27,-3.43,-2.94,-2.82,-2.97
467,-22.46,-6.89,-5.59,-4.27,-3.44,-2.93,-2.82,-2.97
468,-22.68,-6.90,-5.59,-4.28,-3.45,-2.93,-2.82,-2.97
469,-22.50,-6.91,-5.61,-4.29,-3.46,-2.94,-2.82,-2.98
470,-22.58,-6.92,-5.61,-4.29,-3.47,-2.94,-2.82,-2.98
471,-22.38,-6.94,-5.62,-4.30,-3.48,-2.94,-2.82,-2.98
472,-22.53,-6.95,-5.63,-4.31,-3.50,-2.94,-2.83,-2.99
473,-22.54,-6.95,-5.63,-4.31,-3.50,-2.94,-2.82,-2.98
474,-22.66,-6.96,-5.64,-4.32,-3.51,-2.94,-2.83,-2.99
475,-22.54,-6.97,-5.65,-4.33,-3.52,-2.94,-2.83,-2.99
476,-22.74,-6.97,-5.65,-4.33,-3.53,-2.95,-2.83,-2.99
477,-22.55,-6.98,-5.66,-4.34,-3.54,-2.95,-2.84,-2.99
478,-22.72,-6.98,-5.67,-4.35,-3.55,-2.95,-2.84,-2.99
479,-22.65,-6.98,-5.67,-4.36,-3.55,-2.95,-2.83,-2.99
480,-22.42,-6.99,-5.68,-4.37,-3.56,-2.95,-2.84,-3.00
481,-22.64,-7.01,-5.69,-4.38,-3.57,-2.95,-2.83,-2.99
482,-22.75,-7.02,-5.70,-4.39,-3.58,-2.96,-2.84,-3.00
483,-22.82,-7.03,-5.71,-4.40,-3.59,-2.96,-2.84,-3.00
484,-22.40,-7.03,-5.72,-4.41,-3.60,-2.97,-2.85,-3.00
485,-22.41,-7.03,-5.72,-4.42,-3.61,-2.97,-2.86,-3.01
486,-22.34,-7.04,-5.73,-4.43,-3.62,-2.98,-2.86,-3.01
487,-22.41,-7.04,-5.74,-4.44,-3.63,-2.98,-2.86,-3.01
488,-22.38,-7.04,-5.74,-4.44,-3.63,-2.98,-2.86,-3.01
489,-22.47,-7.04,-5.75,-4.45,-3.64,-2.97,-2.85,-3.01
490,-22.34,-7.03,-5.75,-4.46,-3.64,-2.98,-2.85,-3.01
491,-22.33,-7.02,-5.75,-4.46,-3.64,-2.97,-2.85,-3.01
492,-22.16,-7.02,-5.76,-4.46,-3.65,-2.98,-2.86,-3.01
493,-22.35,-7.03,-5.77,-4.47,-3.65,-2.98,-2.86,-3.01
494,-22.40,-7.04,-5.77,-4.48,-3.66,-2.98,-2.86,-3.02
495,-22.39,-7.06,-5.78,-4.49,-3.66,-2.98,-2.87,-3.02
496,-22.43,-7.08,-5.79,-4.50,-3.67,-2.99,-2.87,-3.03
497,-22.63,-7.09,-5.80,-4.51,-3.69,-2.99,-2.88,-3.03
498,-22.37,-7.09,-5.81,-4.52,-3.69,-2.99,-2.87,-3.03
499,-22.19,-7.09,-5.81,-4.52,-3.70,-2.99,-2.87,-3.03
500,-22.31,-7.10,-5.82,-4.53,-3.71,-2.99,-2.88,-3.03
501,-22.20,-7.11,-5.83,-4.54,-3.72,-3.00,-2.88,-3.04
502,-22.32,-7.11,-5.84,-4.55,-3.73,-2.99,-2.88,-3.04
503,-22.34,-7.13,-5.85,-4.56,-3.74,-3.00,-2.89,-3.04
504,-22.17,-7.13,-5.85,-4.57,-3.74,-3.00,-2.88,-3.04
505,-22.49,-7.14,-5.85,-4.57,-3.75,-3.00,-2.88,-3.04
506,-22.45,-7.15,-5.87,-4.58,-3.76,-3.00,-2.89,-3.04
507,-22.40,-7.15,-5.87,-4.59,-3.77,-3.01,-2.89,-3.05
508,-22.07,-7.15,-5.88,-4.60,-3.78,-3.01,-2.89,-3.05
509,-22.13,-7.15,-5.89,-4.61,-3.79,-3.01,-2.89,-3.05
510,-22.31,-7.15,-5.89,-4.62,-3.80,-3.01,-2.89,-3.05
511,-22.29,-7.15,-5.90,-4.62,-3.81,-3.01,-2.89,-3.05
512,-22.28,-7.15,-5.90,-4.63,-3.82,-3.01,-2.89,-3.04
513,-22.09,-7.16,-5.91,-4.64,-3.82,-3.01,-2.89,-3.04
514,-22.12,-7.16,-5.91,-4.64,-3.83,-3.01,-2.89,-3.04
515,-22.09,-7.17,-5.92,-4.66,-3.84,-3.01,-2.89,-3.05
516,-22.35,-7.18,-5.93,-4.66,-3.85,-3.01,-2.89,-3.05
517,-22.27,-7.19,-5.94,-4.68,-3.87,-3.02,-2.90,-3.06
518,-22.12,-7.20,-5.94,-4.68,-3.87,-3.02,-2.90,-3.06
519,-22.35,-7.21,-5.96,-4.69,-3.89,-3.03,-2.91,-3.07
520,-22.29,-7.21,-5.96,-4.70,-3.89,-3.03,-2.91,-3.07
521,-22.13,-7.23,-5.97,-4.71,-3.90,-3.04,-2.91,-3.07
522,-22.27,-7.25,-5.98,-4.72,-3.91,-3.04,-2.92,-3.07
523,-22.37,-7.26,-5.98,-4.72,-3.91,-3.04,-2.91,-3.07
524,-22.20,-7.27,-5.99,-4.73,-3.91,-3.03,-2.91,-3.07
525,-22.05,-7.30,-6.01,-4.74,-3.93,-3.04,-2.92,-3.08
526,-22.25,-7.32,-6.02,-4.76,-3.94,-3.05,-2.93,-3.08
527,-21.95,-7.33,-6.03,-4.77,-3.95,-3.06,-2.93,-3.09
528,-22.09,-7.33,-6.03,-4.77,-3.95,-3.05,-2.93,-3.08
529,-22.18,-7.34,-6.05,-4.78,-3.96,-3.06,-2.93,-3.09
530,-21.88,-7.35,-6.06,-4.79,-3.97,-3.06,-2.93,-3.09
531,-21.72,-7.36,-6.07,-4.80,-3.99,-3.07,-2.93,-3.09
532,-21.88,-7.35,-6.07,-4.80,-3.99,-3.06,-2.93,-3.09
533,-22.00,-7.37,-6.08,-4.81,-4.00,-3.06,-2.94,-3.09
534,-22.02,-7.37,-6.08,-4.81,-4.01,-3.06,-2.94,-3.09
535,-22.02,-7.38,-6.09,-4.82,-4.01,-3.06,-2.94,-3.09
536,-22.11,-7.39,-6.09,-4.82,-4.02,-3.06,-2.94,-3.09
537,-22.03,-7.41,-6.11,-4.84,-4.03,-3.07,-2.95,-3.10
538,-21.86,-7.42,-6.12,-4.85,-4.04,-3.07,-2.95,-3.10
539,-22.04,-7.43,-6.13,-4.86,-4.05,-3.08,-2.95,-3.10
540,-22.17,-7.44,-6.13,-4.87,-4.06,-3.08,-2.96,-3.10
541,-22.28,-7.46,-6.15,-4.88,-4.07,-3.09,-2.96,-3.11
542,-22.22,-7.46,-6.15,-4.89,-4.08,-3.08,-2.96,-3.11
543,-21.98,-7.47,-6.16,-4.90,-4.08,-3.09,-2.96,-3.11
544,-21.92,-7.48,-6.17,-4.91,-4.10,-3.09,-2.96,-3.12
545,-22.04,-7.49,-6.18,-4.92,-4.11,-3.09,-2.97,-3.13
546,-21.91,-7.49,-6.19,-4.92,-4.11,-3.09,-2.97,-3.12
547,-22.13,-7.50,-6.20,-4.93,-4.12,-3.10,-2.97,-3.13
548,-21.95,-7.51,-6.21,-4.94,-4.13,-3.10,-2.97,-3.13
549,-21.98,-7.51,-6.21,-4.95,-4.14,-3.10,-2.97,-3.13
550,-21.67,-7.52,-6.22,-4.96,-4.15,-3.11,-2.98,-3.14
551,-22.16,-7.53,-6.23,-4.96,-4.15,-3.11,-2.98,-3.14
552,-21.93,-7.54,-6.24,-4.97,-4.16,-3.11,-2.98,-3.14
553,-22.03,-7.54,-6.24,-4.98,-4.16,-3.12,-2.98,-3.14
554,-22.37,-7.54,-6.25,-4.98,-4.16,-3.11,-2.97,-3.13
555,-22.26,-7.55,-6.25,-4.99,-4.17,-3.11,-2.97,-3.13
556,-22.17,-7.56,-6.27,-5.00,-4.18,-3.12,-2.98,-3.13
557,-22.28,-7.57,-6.27,-5.01,-4.18,-3.12,-2.99,-3.14
558,-22.02,-7.58,-6.28,-5.02,-4.19,-3.12,-2.99,-3.14
559,-22.17,-7.58,-6.28,-5.02,-4.20,-3.12,-2.99,-3.14
560,-22.33,-7.59,-6.29,-5.03,-4.21,-3.12,-2.99,-3.14
561,-21.96,-7.60,-6.30,-5.04,-4.22,-3.12,-3.00,-3.15
562,-21.83,-7.61,-6.31,-5.05,-4.22,-3.12,-2.99,-3.14
563,-22.01,-7.62,-6.32,-5.06,-4.23,-3.12,-3.00,-3.15
564,-21.82,-7.62,-6.32,-5.06,-4.24,-3.12,-2.99,-3.15
565,-22.03,-7.62,-6.33,-5.07,-4.24,-3.12,-2.99,-3.15
566,-22.21,-7.63,-6.34,-5.08,-4.25,-3.13,-3.00,-3.16
567,-22.07,-7.63,-6.34,-5.09,-4.26,-3.12,-3.00,-3.16
568,-22.09,-7.64,-6.35,-5.09,-4.26,-3.13,-3.00,-3.16
569,-21.97,-7.65,-6.37,-5.11,-4.28,-3.14,-3.01,-3.17
570,-22.28,-7.67,-6.37,-5.12,-4.29,-3.14,-3.01,-3.17
571,-22.35,-7.68,-6.39,-5.13,-4.29,-3.15,-3.02,-3.17
572,-22.22,-7.69,-6.40,-5.14,-4.30,-3.15,-3.02,-3.18
573,-22.17,-7.70,-6.41,-5.14,-4.31,-3.15,-3.03,-3.18
574,-22.11,-7.70,-6.41,-5.15,-4.31,-3.15,-3.03,-3.18
575,-22.27,-7.70,-6.42,-5.16,-4.32,-3.16,-3.03,-3.18
576,-21.98,-7.72,-6.43,-5.17,-4.33,-3.16,-3.03,-3.19
577,-22.09,-7.73,-6.44,-5.18,-4.35,-3.17,-3.04,-3.19
578,-22.01,-7.72,-6.45,-5.18,-4.35,-3.17,-3.04,-3.19
579,-22.19,-7.71,-6.45,-5.19,-4.35,-3.17,-3.04,-3.19
580,-22.04,-7.71,-6.45,-5.19,-4.35,-3.17,-3.04,-3.19
581,-22.21,-7.72,-6.46,-5.20,-4.36,-3.17,-3.04,-3.19
582,-21.95,-7.73,-6.47,-5.21,-4.37,-3.17,-3.04,-3.19
583,-21.80,-7.74,-6.48,-5.23,-4.38,-3.18,-3.05,-3.20
584,-21.97,-7.74,-6.48,-5.23,-4.38,-3.17,-3.04,-3.19
585,-22.07,-7.75,-6.48,-5.23,-4.39,-3.17,-3.04,-3.19
586,-21.88,-7.76,-6.49,-5.24,-4.39,-3.17,-3.04,-3.19
587,-22.00,-7.77,-6.50,-5.25,-4.40,-3.17,-3.05,-3.19
588,-22.05,-7.77,-6.51,-5.25,-4.41,-3.18,-3.05,-3.20
589,-22.16,-7.78,-6.52,-5.26,-4.42,-3.18,-3.05,-3.20
590,-21.94,-7.78,-6.52,-5.27,-4.43,-3.19,-3.05,-3.20
591,-21.65,-7.79,-6.54,-5.28,-4.44,-3.20,-3.06,-3.20
592,-21.48,-7.80,-6.54,-5.29,-4.45,-3.20,-3.06,-3.21
593,-21.82,-7.80,-6.55,-5.30,-4.46,-3.20,-3.07,-3.21
594,-21.98,-7.81,-6.55,-5.30,-4.47,-3.20,-3.06,-3.21
595,-21.75,-7.81,-6.56,-5.31,-4.48,-3.21,-3.07,-3.21
596,-21.89,-7.82,-6.57,-5.32,-4.50,-3.21,-3.07,-3.21
597,-22.07,-7.83,-6.58,-5.33,-4.51,-3.22,-3.08,-3.22
598,-21.85,-7.84,-6.59,-5.34,-4.52,-3.22,-3.08,-3.22
599,-21.91,-7.84,-6.59,-5.35,-4.53,-3.22,-3.08,-3.21
600,-21.89,-7.85,-6.60,-5.36,-4.53,-3.23,-3.08,-3.22
601,-21.81,-7.86,-6.61,-5.36,-4.54,-3.23,-3.08,-3.22
602,-22.11,-7.86,-6.61,-5.37,-4.55,-3.23,-3.08,-3.22
603,-21.97,-7.87,-6.62,-5.37,-4.56,-3.24,-3.08,-3.22
604,-21.87,-7.88,-6.63,-5.38,-4.57,-3.24,-3.09,-3.23
605,-22.09,-7.89,-6.63,-5.39,-4.57,-3.24,-3.09,-3.22
606,-22.06,-7.90,-6.64,-5.39,-4.58,-3.24,-3.09,-3.22
607,-21.79,-7.91,-6.65,-5.40,-4.59,-3.24,-3.09,-3.23
608,-21.86,-7.92,-6.66,-5.41,-4.60,-3.25,-3.09,-3.23
609,-21.72,-7.92,-6.67,-5.42,-4.60,-3.25,-3.10,-3.24
610,-22.07,-7.93,-6.68,-5.43,-4.61,-3.25,-3.10,-3.24
611,-21.83,-7.94,-6.68,-5.43,-4.62,-3.25,-3.10,-3.24
612,-21.99,-7.93,-6.68,-5.43,-4.62,-3.24,-3.10,-3.23
613,-22.15,-7.95,-6.70,-5.45,-4.63,-3.25,-3.11,-3.24
614,-22.29,-7.96,-6.70,-5.46,-4.64,-3.25,-3.10,-3.24
615,-21.90,-7.97,-6.71,-5.46,-4.64,-3.25,-3.11,-3.24
616,-22.03,-7.98,-6.71,-5.47,-4.64,-3.25,-3.11,-3.24
617,-21.70,-7.99,-6.72,-5.48,-4.65,-3.26,-3.11,-3.25
618,-21.69,-7.99,-6.73,-5.49,-4.66,-3.27,-3.11,-3.25
619,-21.78,-8.01,-6.74,-5.50,-4.67,-3.27,-3.12,-3.26
620,-21.99,-8.01,-6.75,-5.50,-4.67,-3.29,-3.12,-3.26
621,-21.41,-8.02,-6.76,-5.51,-4.68,-3.31,-3.13,-3.27
622,-21.85,-8.02,-6.77,-5.52,-4.68,-3.32,-3.13,-3.27
623,-21.94,-8.03,-6.77,-5.53,-4.68,-3.32,-3.13,-3.28
624,-22.00,-8.04,-6.78,-5.54,-4.69,-3.33,-3.14,-3.28
625,-21.82,-8.05,-6.79,-5.54,-4.70,-3.33,-3.14,-3.28
626,-22.06,-8.05,-6.79,-5.55,-4.70,-3.33,-3.14,-3.28
627,-21.87,-8.06,-6.80,-5.56,-4.71,-3.34,-3.15,-3.28
628,-21.98,-8.06,-6.80,-5.56,-4.71,-3.34,-3.14,-3.28
629,-21.87,-8.06,-6.81,-5.57,-4.72,-3.34,-3.15,-3.29
630,-21.78,-8.07,-6.82,-5.58,-4.73,-3.35,-3.15,-3.30
631,-22.05,-8.08,-6.83,-5.58,-4.73,-3.36,-3.16,-3.29
632,-21.93,-8.09,-6.83,-5.59,-4.74,-3.37,-3.16,-3.30
633,-21.68,-8.09,-6.84,-5.60,-4.75,-3.38,-3.15,-3.29
634,-21.54,-8.10,-6.85,-5.61,-4.76,-3.39,-3.16,-3.30
635,-21.71,-8.11,-6.85,-5.61,-4.76,-3.40,-3.16,-3.29
636,-21.60,-8.11,-6.86,-5.62,-4.77,-3.41,-3.16,-3.30
637,-21.88,-8.11,-6.86,-5.63,-4.78,-3.42,-3.16,-3.30
638,-21.76,-8.12,-6.87,-5.63,-4.79,-3.43,-3.17,-3.30
639,-21.77,-8.12,-6.88,-5.64,-4.80,-3.44,-3.17,-3.30
640,-21.84,-8.13,-6.88,-5.65,-4.80,-3.44,-3.17,-3.30
641,-21.87,-8.13,-6.89,-5.66,-4.81,-3.45,-3.18,-3.31
642,-21.71,-8.13,-6.90,-5.67,-4.82,-3.47,-3.18,-3.32
643,-21.56,-8.13,-6.90,-5.67,-4.82,-3.47,-3.18,-3.32
644,-21.51,-8.14,-6.91,-5.68,-4.83,-3.48,-3.19,-3.33
645,-21.68,-8.15,-6.92,-5.69,-4.84,-3.48,-3.19,-3.33
646,-21.60,-8.16,-6.92,-5.69,-4.85,-3.49,-3.19,-3.33
647,-21.55,-8.17,-6.94,-5.71,-4.86,-3.50,-3.20,-3.33
648,-21.91,-8.18,-6.94,-5.71,-4.87,-3.51,-3.20,-3.33
649,-21.80,-8.19,-6.95,-5.72,-4.87,-3.51,-3.20,-3.32
650,-21.53,-8.20,-6.96,-5.73,-4.88,-3.52,-3.20,-3.33
651,-21.87,-8.21,-6.97,-5.73,-4.89,-3.53,-3.20,-3.33
652,-22.04,-8.21,-6.97,-5.74,-4.90,-3.53,-3.21,-3.33
653,-21.73,-8.22,-6.98,-5.75,-4.91,-3.55,-3.21,-3.34
654,-21.86,-8.22,-6.99,-5.75,-4.91,-3.55,-3.21,-3.34
655,-21.46,-8.22,-6.99,-5.76,-4.92,-3.56,-3.21,-3.34
656,-21.99,-8.22,-6.99,-5.77,-4.93,-3.57,-3.21,-3.34
657,-21.56,-8.24,-7.00,-5.78,-4.93,-3.57,-3.22,-3.34
658,-21.73,-8.24,-7.01,-5.78,-4.94,-3.57,-3.22,-3.34
659,-21.82,-8.25,-7.02,-5.79,-4.95,-3.58,-3.22,-3.34
660,-21.51,-8.25,-7.02,-5.79,-4.95,-3.58,-3.22,-3.34
661,-21.50,-8.25,-7.03,-5.80,-4.96,-3.59,-3.22,-3.34
662,-21.46,-8.26,-7.04,-5.81,-4.97,-3.59,-3.22,-3.35
663,-21.82,-8.27,-7.04,-5.82,-4.98,-3.59,-3.22,-3.34
664,-21.76,-8.27,-7.05,-5.83,-4.99,-3.59,-3.23,-3.35
665,-21.65,-8.28,-7.06,-5.84,-5.00,-3.59,-3.23,-3.35
666,-21.50,-8.29,-7.07,-5.85,-5.01,-3.61,-3.24,-3.35
667,-21.51,-8.29,-7.07,-5.85,-5.01,-3.61,-3.24,-3.35
668,-21.87,-8.29,-7.08,-5.86,-5.02,-3.63,-3.24,-3.35
669,-21.69,-8.31,-7.09,-5.87,-5.03,-3.64,-3.25,-3.36
670,-21.46,-8.30,-7.09,-5.87,-5.04,-3.65,-3.25,-3.36
